ident, source, url, result
8620063,SAPO Desporto,http://desporto.sapo.pt/futebol/liga_dos_campeoes/artigo/2016/09/13/marcelo-sporting-vem-a-madrid-tentar-ganhar,Downloaded
8205050,Dinheiro Vivo,http://www.dinheirovivo.pt/empresas/volkswagen-deve-recomprar-115-mil-carros-nos-eua/1/,Bad URL
8751247,Jornal Record,http://www.record.xl.pt/internacional/paises/inglaterra/detalhe/taca-da-liga-united-defronta-hull-city-nas-meias.html,Downloaded
8742219,RTP,http://www.rtp.pt/noticias/economia/grupo-chines-fosun-ultrapassa-sonangol-e-passa-a-maior-acionista-do-bcp-cmvm_n964750,Downloaded
8245036,Destak,http://www.destak.pt/artigo/255176-liberdade-em-portugal-com-97-pontos-em-100-possiveis-freedom-house,Downloaded
8611838,maisfutebol,http://www.maisfutebol.iol.pt/aveiro/07-09-2016/beira-mar-estadio-mario-duarte-dara-lugar-a-um-hospital,Downloaded
8457321,zerozero,http://www.zerozero.pt/news.php?id=175813,Non-utf-8 encoding
8659364,Correio da Manhã,http://www.cmjornal.pt//famosos/detalhe/pizzi-recebe-familia-no-dia-de-anos,Downloaded
8337866,Diário Digital,http://diariodigital.sapo.pt/news.asp?id_news=817669,Downloaded
8579574,Jornal Record,http://www.record.xl.pt/modalidades/jogos-olimpicos/rio2016/natacao/detalhe/coi-e-comite-organizador-dizem-desconhecer-paradeiro-de-lochte-e-feigen.html,Downloaded
8766693,maisfutebol,http://www.maisfutebol.iol.pt/penafiel/10-12-2016/ii-liga-carlos-pinto-estreia-se-com-vitoria-no-santa-clara,Downloaded
8563706,zerozero,http://www.zerozero.pt/news.php?id=179063,Non-utf-8 encoding
8434734,Diário Digital,http://diariodigital.sapo.pt/news.asp?id_news=825974,Downloaded
8665073,Destak,http://www.destak.pt/artigo/281095-jarmusch-kusturica-e-adonis-nos-dez-anos-do-lisbon-estoril-film-festival,Downloaded
8299802,RTP,http://www.rtp.pt/noticias/politica/passos-acusa-ps-de-varrer-para-debaixo-do-tapete-reforma-da-seguranca-social_n900216,Downloaded
8443647,Diário Economico,http://economico.sapo.pt/noticias/alegacoes-finais-do-caso-bpn-adiadas-para-amanha_250177.html,Downloaded
8247897,Meios & Publicidade,http://www.meiosepublicidade.pt/2016/01/quem-emitiu-mais-informacao-em-2015/,Bad URL
8303678,RTP,http://www.rtp.pt/noticias/mundo/cenario-de-novas-eleicoes-parece-cada-vez-mais-provavel-em-espanha_v900778,Downloaded
8678138,maisfutebol,http://www.maisfutebol.iol.pt/liga-campeoes/sporting/william-carvalho-foi-um-resultado-injusto,Downloaded
8746885,Correio da Manhã,http://www.cmjornal.pt/cm-ao-minuto/detalhe/prejuizos-da-pharol-melhoram-ate-setembro-para-561-milhoes-de-euros,Downloaded
8715225,Diário Digital,http://diariodigital.sapo.pt/news.asp?id_news=849808,Downloaded
8354897,Jornal de Negócios,http://www.jornaldenegocios.pt/economia/politica/detalhe/passos_se_dbrs_baixar_rating_de_portugal_tera_de_haver_novo_resgate.html,Downloaded
8522200,RTP,http://www.rtp.pt/noticias/sporting/sporting-inicia-na-suica-o-estagio-de-pre-epoca_v933230,Downloaded
8496183,Correio da Manhã,http://www.cmjornal.xl.pt/cm_ao_minuto/detalhe/espanhaeleicoes_lider_da_coligacao_unidos_podemos_admite_resultados_insatisfatorios.html,Bad URL
8560215,Euronews,http://pt.euronews.com/2016/08/05/batalha-dos-ceus-entre-airbus-e-boeing-com-desaceleracao-nas-vendas,Downloaded
8654986,Destak,http://www.destak.pt/artigo/280486-associacao-portuguesa-de-bancos-quer-sigilo-bancario-preservado,Downloaded
8324376,Diário Digital,http://diariodigital.sapo.pt/news.asp?id_news=816375,Downloaded
8272387,Correio da Manhã,http://www.cmjornal.xl.pt/desporto/futebol/detalhe/jonas_pode_sair_no_final_da_epoca_para_a_china.html,Downloaded
8637629,Visão,http://visao.sapo.pt/actualidade/portugal/2016-09-23-Voce-sabe-quanto-e-que-paga-para-financiar-os-partidos-,Bad URL
8738343,Jornal de Negócios,http://www.jornaldenegocios.pt/empresas/banca---financas/detalhe/venda-de-bfa-a-isabel-dos-santos-adiada-para-13-de-dezembro,Downloaded
8437115,Diário Digital,http://diariodigital.sapo.pt/news.asp?id_news=826217,Downloaded
8338761,RTP,http://www.rtp.pt/noticias/futebol-nacional/bruno-de-carvalho-melhora-sporting-em-guerrilha-permanente_d905939,Downloaded
8246190,Correio da Manhã,http://www.cmjornal.xl.pt/cm_ao_minuto/detalhe/rui_vitoria_diz_que_carrillo_e_um_bom_jogador_que_qualquer_equipa_gostaria_de_ter.html,Downloaded
8211289,Diário de Notícias,http://www.dn.pt/portugal/interior/europa-marcelo-e-belem-alinhados-com-costa-os-outros-querem-mais-4973112.html?page=-1,Downloaded
8484624,Correio da Manhã,http://www.cmjornal.xl.pt/cm_ao_minuto/detalhe/novo_programa_nacional_de_vacinacao_apresentado_hoje_em_lisboa.html,Downloaded
8550088,RTP,http://www.rtp.pt/noticias/pais/o-que-faz-as-nacoes-grandes-e-o-conhecimento-defende-presidente-da-republica_n937304,Downloaded
8528180,O Jogo,http://www.ojogo.pt/modalidades/hoqueiempatins/noticias/interior/reinaldo-ventura-queremos-tirar-o-titulo-a-italia-5288039.html,Downloaded
8309944,Publituris,http://www.publituris.pt/2016/03/07/premio-welcome-to-portugal-com-candidaturas-abertas/,Bad URL
8416122,SAPO Desporto,http://desporto.sapo.pt/golfe/artigo/2016/05/08/filipe-lima-termina-em-oitavo-lugar-em-marrocos,Downloaded
8345003,Correio da Manhã,http://www.cmjornal.xl.pt/cm_ao_minuto/detalhe/brasil_ha_um_sistema_de_corrupcao_generalizada____juiz_do_supremo_tribunal.html,Downloaded
8714404,Renascença,http://rr.sapo.pt/noticia/68041/andre_gomes_ja_treina_na_cidade_do_futebol?utm_source=sapo,Bad URL
8461785,Jornal Record,http://www.record.xl.pt/modalidades/golfe/detalhe/melo-gouveia-cai-para-71-no-nordea-masters.html,Downloaded
8795134,Futebol 365,http://www.futebol365.pt/artigo/162581-u-madeira-e-nacional-empatam-a-um-golo-em-jogo-de-preparacao/,Bad URL
8600087,Renascença,http://rr.sapo.pt/noticia/62550/diego_reyes_confirma_saida_para_o_espanhol?utm_source=sapo,Bad URL
8697830,Correio da Manhã,http://www.cmjornal.pt/cm-ao-minuto/detalhe/bruxelas-e-canada-assinam-hoje-acordo-de-comercio,Downloaded
8532876,Euronews,http://pt.euronews.com/2016/07/19/russia-desporto-ou-a-arte-de-fabricar-medalhas/,Downloaded
8206103,Jornal de Negócios,http://www.jornaldenegocios.pt/empresas/transportes/aviacao/detalhe/governo_faz_balanco_muito_positivo_da_segunda_reuniao_com_donos_da_tap.html,Downloaded
8360892,Jornal de Negócios,http://www.jornaldenegocios.pt/economia/detalhe/o_dia_num_minuto_a_vitima_islandesa_o_tabaco_e_os_avisos_de_largarde.html,Downloaded
8569998,Diário de Notícias,http://www.dn.pt/portugal/interior/governo-vai-ajudar-solidariamente-na-reconstrucao-da-madeira-5333869.html?page=-1,Downloaded
8394503,Jornal Record,http://www.record.xl.pt/futebol/futebol-nacional/liga-nos/benfica/detalhe/jonas-pronto-para-o-v-guimaraes.html,Downloaded
8384725,Jornal Record,http://www.record.xl.pt/modalidades/motores/formula-1/detalhe/bernie-ecclestone-nao-ve-mulheres-ao-volante.html,Downloaded
8453776,Jornal de Negócios,http://www.jornaldenegocios.pt/economia/financas_publicas/detalhe/ministro_das_financas_espera_que_crescimento_acelere_ao_longo_do_ano.html,Downloaded
8219748,Diário Digital,http://diariodigital.sapo.pt/news.asp?id_news=807072,Downloaded
8248579,Destak,http://www.destak.pt/artigo/255312-menores-estrangeiros-continuam-sem-acompanhamento-em-calais-ong,Downloaded
8299013,TSF,http://www.tsf.pt/sociedade/interior/tudo-o-que-se-passou-no-aniversario-da-tsf-5054886.html?page=-1,Downloaded
8650249,Destak,http://www.destak.pt/artigo/280209-taag-vai-investigar-caso-de-funcionario-da-portway-fechado-no-porao-de-aviao,Downloaded
8512394,Jornal de Negócios,http://www.jornaldenegocios.pt/economia/mundo/americas/detalhe/obama_mantem_8400_soldados_no_afeganistao.html,Downloaded
8452964,Renascença,http://rr.sapo.pt/noticia/55421/director_geral_das_artes_exonerado_pede_explicacoes_ao_primeiro_ministro?utm_source=rss,Bad URL
8456371,Futebol 365,http://www.futebol365.pt/artigo/152656-euro-2016-lista-dos-23-convocados-das-quatro-selecoes-do-grupo-e/,Bad URL
8683060,Diário Digital,http://diariodigital.sapo.pt/news.asp?id_news=847129,Downloaded
8716198,Destak,http://www.destak.pt/artigo/284542-bolsa-de-toquio-encerra-a-ganhar-672,Downloaded
8478407,Diário Digital,http://diariodigital.sapo.pt/news.asp?id_news=829902,Downloaded
8245154,Destak,http://www.destak.pt/artigo/255184-descida-da-tsu-para-salarios-ate-600-euros-respeitara-principio-da-igualdade-vieira-da-silva,Downloaded
8431154,O Jogo,http://www.ojogo.pt/Futebol/1a_liga/Sporting/interior.aspx?content_id=5178772,Downloaded
8631930,Jornal Record,http://www.record.xl.pt/futebol/futebol-nacional/liga-nos/sporting/detalhe/jose-roquette-ja-esta-a-ser-ouvido-em-alvalade.html,Downloaded
8256576,maisfutebol,http://www.maisfutebol.iol.pt/youth-league/liga-campeoes/atencao-benfica-definida-a-ultima-fase-do-caminho-dos-campeoes,Downloaded
8212584,Jornal de Negócios,http://www.jornaldenegocios.pt/empresas/tecnologias/detalhe/as_estrelas_da_feira_de_las_vegas.html,Downloaded
8720720,Jornal de Notícias,http://www.jn.pt/mundo/interior/trump-era-extremo-direito-na-equipa-de-futebol-do-colegio-5495014.html?page=-1,Downloaded
8266401,Diário Digital,http://diariodigital.sapo.pt/news.asp?id_news=811389,Downloaded
8567425,MetroNews,http://www.metronews.com.pt/2016/08/10/xxi-festival-de-folclore-professor-goncalo-sampaio-da-palco-as-tradicoes-na-povoa-de-lanhoso/,Downloaded
8433269,Activa,http://activa.sapo.pt/moda/novidades/2016-05-18-Ha-mais-biquinis-da-Cante-acabadinhos-de-chegar-as-lojas,Downloaded
8599219,O Jogo,http://www.ojogo.pt/modalidades/andebol/noticias/interior/benfica-e-o-principal-candidato-ao-titulo-5363921.html,Downloaded
8208989,Renascença,http://rr.sapo.pt/noticia/43749/,Bad URL
8690477,Diário Digital,http://diariodigital.sapo.pt/news.asp?id_news=847720,Downloaded
8775786,Diário Digital,http://diariodigital.sapo.pt/news.asp?id_news=854818,Downloaded
8217344,zerozero,http://www.zerozero.pt/news.php?id=168085,Non-utf-8 encoding
8424783,Correio da Manhã,http://www.cmjornal.xl.pt/cm_ao_minuto/detalhe/opep_admite_mercado_petrolifero_deficitario_liquido_em_2017.html,Downloaded
8619252,Jornal de Notícias,http://www.jn.pt/desporto/interior/mitroglou-e-jardel-de-fora-5385758.html?page=-1,Downloaded
8363009,Caras,http://caras.sapo.pt/lifestyle/lifestyle_motores/2016-04-06-Novos-Volvo-S90-e-V90-apresentados-em-Portugal,
8240104,Diário Digital,http://diariodigital.sapo.pt/news.asp?id_news=808657,Downloaded
8507325,SAPO Desporto,http://desporto.sapo.pt/futebol/liga_inglesa/artigo/2016/07/03/arteta-integra-equipa-tecnica-de-pep-guardiola-no-manchester-city,Downloaded
8293532,Jornal de Negócios,http://www.jornaldenegocios.pt/economia/politica/detalhe/cristas_nao_exclui_novo_governo_psdcds_mas_considera_pouco_provavel_com_actual_lider_do_ps.html,Downloaded
8734990,RTP,http://www.rtp.pt/noticias/economia/desempregados-inscritos-no-iefp-diminuem-95-em-outubro-e-recuam-01-face-a-setembro_n963632,Downloaded
8325235,SAPO Desporto,http://desporto.sapo.pt/futebol/internacional/artigo/2016/03/15/benzema-responde-ao-governo-frances-e-ve-se-como-exemplo,Bad URL
8693784,O Jogo,http://www.ojogo.pt/futebol/1a-liga/benfica/noticias/interior/luis-filipe-vieira-igual-a-marcelo-rebelo-de-sousa-5466915.html,Downloaded
8230308,Renascença,http://rr.sapo.pt/noticia/44709/portugal_vai_gastar_mais_para_chamar_mais_turistas_espanhois?utm_source=rss,Bad URL
8700628,Diário Digital,http://diariodigital.sapo.pt/news.asp?id_news=848521,Downloaded
8755114,Jornal de Notícias,http://www.jn.pt/desporto/interior/sporting-empata-com-benfica-no-entroncamento-5532786.html?page=-1,Downloaded
8213828,Diário Economico,http://economico.sapo.pt/noticias/opep-devera-reunir-de-emergencia-para-responder-a-queda-do-petroleo_239446.html,Downloaded
8333941,Jornal Record,http://www.record.xl.pt/modalidades/ciclismo/detalhe/enric-mas-vence-volta-ao-alentejo.html,Downloaded
8461165,RTP,http://www.rtp.pt/noticias/pais/em-franca-vive-a-maior-comunidade-portuguesa-emigrantes_v923775,Downloaded
8600494,zerozero,http://www.zerozero.pt/news.php?id=180262,Non-utf-8 encoding
8703518,Diário de Notícias,http://www.dn.pt/portugal/interior/governo-quer-saber-quantos-alunos-temos-a-estudar-la-fora-5476578.html?page=-1,Downloaded
8662217,SAPO Desporto,http://desporto.sapo.pt/futebol/internacional/artigo/2016/10/09/bryan-ruiz-marca-grande-golo-frente-a-russia,Bad URL
8279165,O Informador Fiscal,http://www.informador.pt/noticias/F4CD.01E8/Euribor-12-meses-inicia-queda,Bad URL
8331220,Jornal Record,http://www.record.xl.pt/futebol/selecoes/sub21/detalhe/miguel-silva-em-destaque-na-convocatoria.html,Downloaded
8795812,O Jogo,http://www.ojogo.pt/internacional/noticias/interior/ingleses-querem-proibir-cabeceamentos-em-jogos-sub-10-5578366.html,Downloaded
8327958,Correio da Manhã,http://www.cmjornal.xl.pt/opiniao/colunistas/paulo_fonte/detalhe/faca_o_que_lhe_compete.html,Downloaded
8741282,Renascença,http://rr.sapo.pt/noticia/69423/vitoria_de_setubal_estreia_luis_castro_na_i_liga?utm_source=sapo,Bad URL
8306266,Jornal Record,http://www.record.xl.pt/futebol/futebol-nacional/liga-nos/detalhe/mais-de-um-terco-dos-jogadores-utilizados-tem-menos-de-23-anos.html,Downloaded
8652265,Diário Digital,http://diariodigital.sapo.pt/news.asp?id_news=844548,Downloaded
8237788,Jornal Record,http://www.record.xl.pt/futebol/futebol-nacional/liga-nos/sporting/detalhe/jesus-nao-sei-se-vou-poder-lancar-adrien-e-gelson-no-jogo.html,Downloaded
8692309,Euronews,http://pt.euronews.com/2016/10/26/hong-kong-deputados-separatistas-agitam-parlamento,Downloaded
8258292,maisfutebol,http://www.maisfutebol.iol.pt/desp-aves/santa-clara/ii-liga-famalicao-e-gil-vicente-empatam-reduzidos-a-dez,Downloaded
8329432,Caras,http://oficinapoeiras.com/what/,Bad URL
8562628,Jornal de Negócios,http://www.jornaldenegocios.pt/empresas/detalhe/mexicana_pemex_contrata_paulo_portas_como_conselheiro.html,Downloaded
8648096,Jornal de Negócios,http://www.jornaldenegocios.pt/empresas/banca___financas/detalhe/eua_querem_multar_deutsche_credit_suisse_e_barclays_de_uma_so_vez.html,Downloaded
8461652,Correio da Manhã,http://www.cmjornal.xl.pt/cm_ao_minuto/detalhe/pr_satisfeito_por_martin_schulz_estar_contra_sancoes_a_portugal.html,Downloaded
8587377,Jornal Record,http://www.record.xl.pt/internacional/detalhe/talisca-recebido-em-euforia-na-turquia.html,Downloaded
8394768,Futebol 365,http://www.futebol365.pt/artigo/150673-inglaterra-leicester-pode-festejar-o-titulo-ja-neste-domingo/,Bad URL
8479772,Correio da Manhã,http://www.cmjornal.xl.pt/desporto/detalhe/dois_campeoes_europeus_de_sub_17_na_lista_de_peixe.html,Downloaded
8690089,Futebol 365,http://www.futebol365.pt/artigo/159606-franca-nantes-e-montpellier-seguem-em-frente-na-taca-da-liga/,Bad URL
8565070,Jornal Record,http://www.record.xl.pt/futebol/arbitragem/detalhe/saiba-o-que-disse-o-video-arbitro-sobre-a-atuacao-de-joao-capela-na-supertaca.html,Downloaded
8307219,Diário de Notícias,http://www.dnoticias.pt/actualidade/desporto/572759-joao-silva-fica-em-3%C2%BA-na-primeira-etapa-do-circuito-mundial-de-triatlo,Bad URL
8610823,Diário de Notícias,http://www.dn.pt/desporto/interior/maratona-de-lisboa-com-fe-no-recorde-e-muitos-estrangeiros-5376427.html?page=-1,Downloaded
8780559,Activa,http://activa.sapo.pt/culinaria/2016-12-19-Doces-de-Natal-Saudaveis-Arroz-Doce-Light--sem-lactose-,Bad URL
8626390,SAPO Desporto,http://desporto.sapo.pt/futebol/primeira_liga/artigo/2016/09/16/hernani-convocado-pela-1-a-vez-no-guimaraes-marega-de-volta,Downloaded
8486237,Diário Economico,http://economico.sapo.pt/noticias/seguranca-social-mais-10037-pensionistas-em-2015_252477.html,Downloaded
8463533,RTP,http://www.rtp.pt/noticias/pais/psp-termina-sem-apreensoes-buscas-para-detecao-de-armas-na-grande-lisboa_n924129,Downloaded
8272527,Correio da Manhã,http://www.cmjornal.xl.pt/opiniao/colunistas/eduardo_damaso/detalhe/lula_tambem_tem_um_amigo.html,Downloaded
8641367,Correio da Manhã,http://www.cmjornal.pt//famosos/detalhe/rui-vitoria-faz-dieta,Downloaded
8763548,Jornal de Negócios,http://www.jornaldenegocios.pt/empresas/banca---financas/detalhe/moreira-da-silva-diz-que-accionistas-sao-culpados-na-cgd,Downloaded
8407206,MetroNews,http://www.metronews.com.pt/2016/05/03/seia-marca-presenca-na-3a-edicao-da-feira-iberica-de-turismo/,Downloaded
8355251,RTP,http://www.rtp.pt/noticias/pais/sismo-de-magnitude-36-sentido-na-ilha-terceira-acores_n908399,Downloaded
8754540,Peopleware,https://pplware.sapo.pt/browsers/chrome-55-fim-flash-mais-perto/,Downloaded
8393924,Correio da Manhã,http://www.cmjornal.xl.pt/cm_ao_minuto/detalhe/estoril_open_pedro_sousa_afastado_na_primeira_ronda_por_leonardo_mayer.html,Downloaded
8595194,Jornal Record,http://www.record.xl.pt/futebol/futebol-nacional/liga-nos/belenenses/detalhe/julio-velazquez-a-equipa-fez-um-trabalho-excecional.html,Downloaded
8229899,O Jogo,http://www.ojogo.pt/Futebol/1a_liga/Sporting/interior.aspx?content_id=4989506,Downloaded
8523231,SAPO Desporto,http://desporto.sapo.pt/jogos_desportivos_cplp/artigo/2016/07/13/guine-equatorial-fora-dos-jogos-desportivos-da-cplp,Downloaded
8681494,SAPO Desporto,http://desporto.sapo.pt/futebol/liga_europa/artigo/2016/10/20/alan-e-a-grande-novidade-no-11-inicial-do-sc-braga-na-liga-europa,Downloaded
8256362,Correio da Manhã,http://www.cmjornal.xl.pt/nacional/economia/detalhe/privatizacao_dos_ctt_sem_impacto_na_qualidade_do_servico.html,Downloaded
8387417,RTP,http://www.rtp.pt/noticias/economia/sinal-de-confianca-para-os-mercados_v912989,Downloaded
8731120,maisfutebol,http://www.maisfutebol.iol.pt/internacional/18-11-2016/espanha-betis-vence-las-palmas-e-respira-melhor,Downloaded
8469719,Diário Digital,http://diariodigital.sapo.pt/news.asp?id_news=829213,Downloaded
8562966,Jornal de Notícias,http://www.jn.pt/local/noticias/viseu/viseu/interior/mais-de-200-bombeiros-combateram-incendio-em-viseu-5326455.html?page=-1,Downloaded
8666751,TSF,http://www.tsf.pt/desporto/interior/fc-porto-com-prejuizo-recorde-5437564.html?page=-1,Downloaded
8710563,Expresso,http://tribunaexpresso.pt/futebol-nacional/2016-11-07-O-engodo-a-demora-o-medo-o-ausente-e-os-pontos--cinco-pontos-para-discutir-o-classico-,Bad URL
8712593,Renascença,http://rr.sapo.pt/noticia/67961/barroso_polemica_com_goldman_sachs_decorre_de_atitude_negativa_da_europa?utm_source=rss,Bad URL
8369746,Diário Digital,http://diariodigital.sapo.pt/news.asp?id_news=820382,Downloaded
8433768,Correio da Manhã,http://www.cmjornal.xl.pt/desporto/futebol/detalhe/quim_machado_rescinde_com_vitoria_de_setubal.html,Downloaded
8559104,Correio da Manhã,http://www.cmjornal.xl.pt/opiniao/colunistas/francisco_jose_viegas/detalhe/20160805_0031_blog.html,Downloaded
8725501,RTP,http://www.rtp.pt/noticias/mundo/policia-indonesia-declara-governador-de-jacarta-suspeito-em-caso-de-blasfemia_n962284,Downloaded
8704657,Correio da Manhã,http://www.cmjornal.pt/desporto/futebol/detalhe/fc-porto-prepara-rececao-ao-benfica-com-todo-o-plantel-disponivel,Downloaded
8459980,Jornal de Negócios,http://www.jornaldenegocios.pt/economia/politica/detalhe/os_dois_lados_da_barricada_no_congresso_do_ps.html,Downloaded
8474083,Jornal Record,http://www.record.xl.pt/internacional/competicoes-de-selecoes/europeu/euro-2016/grupos/grupo-f/portugal/detalhe/equipa-almoca-em-saint-etienne.html,Downloaded
8644330,Jornal Record,http://www.record.xl.pt/futebol/futebol-nacional/liga-nos/benfica/detalhe/jovens-querem-primeiro-triunfo-na-liga-jovem-da-uefa.html,Downloaded
8461345,Peopleware,http://pplware.sapo.pt/gadgets/hardware/android-tv-num-raspberry-pi-3/,Downloaded
8666454,SAPO Desporto,http://desporto.sapo.pt/futebol/taca_de_portugal/artigo/2016/10/12/jesus-vai-apresentar-novidades-em-famalicao,Downloaded
8580033,zerozero,http://www.zerozero.pt/news.php?id=179460,Non-utf-8 encoding
8387736,Jornal de Negócios,http://www.jornaldenegocios.pt/empresas/transportes/detalhe/metros_de_lisboa_e_porto_com_mais_9_km_ate_2020.html,Downloaded
8714605,RTP,http://www.rtp.pt/noticias/mundo/merkel-propoe-a-trump-cooperacao-estreita-baseada-nos-valores-da-democracia_n960704,Downloaded
8255572,Correio da Manhã,http://www.cmjornal.xl.pt/cm_ao_minuto/detalhe/oe2016_banco_de_portugal_contribui_com_mais_40_milhoes_de_euros_em_dividendos.html,Bad URL
8648620,Diário Digital,http://diariodigital.sapo.pt/news.asp?id_news=844333,Downloaded
8750224,Jornal Record,http://www.record.xl.pt/modalidades/motores/formula-1/detalhe/lewis-hamilton-eleito-melhor-piloto-do-ano-pelas-escuderias.html,Downloaded
8198514,Publituris,http://www.publituris.pt/2016/01/04/empresas-de-animacao-turistica-aumentam-facturaccao-em-2014/,Bad URL
8580271,Destak,http://www.destak.pt/artigo/276387-amnistia-internacional-denuncia-torturas-condicoes-desumanas-e-mortes-nas-prisoes-sirias,Downloaded
8667515,Correio da Manhã,http://www.cmjornal.pt/mundo/detalhe/anitta-canta-so-tres-cancoes-em-espetaculo-e-revolta-plateia,Downloaded
8318118,Destak,http://www.destak.pt/artigo/259852-militares-do-sudao-do-sul-autorizados-a-violar-mulheres-como-forma-de-pagamento-onu,Downloaded
8220148,Lusa,http://noticias.sapo.pt/nacional/artigo/novoa-pede-estabilidade-para-as-empresas-e-menos-burocracia_20198337.html,Downloaded
8469021,Destak,http://www.destak.pt/artigo/269538-campanha-para-eleicoes-em-espanha-arranca-com-eleitores-desanimados,Downloaded
8760187,Diário Digital,http://diariodigital.sapo.pt/news.asp?id_news=853553,Downloaded
8728071,Correio da Manhã,http://www.cmjornal.pt/cm-ao-minuto/detalhe/instituicoes-da-ue-chegam-a-acordo-sobre-orcamento-para-2017,Downloaded
8691045,Diário Digital,http://diariodigital.sapo.pt/news.asp?id_news=847803,Downloaded
8287876,Jornal de Notícias,http://www.jn.pt/PaginaInicial/Justica/Interior.aspx?content_id=5044952&page=-1,Downloaded
8790051,O Jogo,http://www.ojogo.pt/futebol/1a-liga/porto/noticias/interior/oliver-julen-lopetegui-e-o-meu-pai-futebolistico-5571991.html,Downloaded
8358842,Diário Digital,http://diariodigital.sapo.pt/news.asp?id_news=819416,Downloaded
8247153,Jornal Diário,http://www.jornaldiario.com/ver_noticia.php?id=53653,
8396883,maisfutebol,http://www.maisfutebol.iol.pt/modalidades/atlanta-hawks/nba-atlanta-e-toronto-ganham-vantagem,Downloaded
8343248,Diário Digital,http://diariodigital.sapo.pt/news.asp?id_news=818135,Downloaded
8429110,Jornal de Notícias,http://www.jn.pt/cultura/interior/morreu-o-cantor-brasileiro-cauby-peixoto-5176788.html?page=-1,Downloaded
8236832,maisfutebol,http://www.maisfutebol.iol.pt/modalidades/21-01-2016/tenis-gastao-elias-continua-a-vencer-no-rio-de-janeiro,Downloaded
8540076,O Jogo,http://www.ojogo.pt/futebol/1a-liga/noticias/interior/comitiva-do-benfica-ja-embarcou-em-birmingham-5301990.html,Downloaded
8641330,Jornal de Negócios,http://www.jornaldenegocios.pt/economia/impostos/imi/detalhe/rui_moreira_quer_baixar_imi_no_porto_em_cerca_de_10.html,Downloaded
8220570,Diário Digital,http://diariodigital.sapo.pt/news.asp?id_news=807128,Downloaded
8475312,Jornal Record,http://www.record.xl.pt/futebol/futebol-nacional/liga-nos/sporting/detalhe/petrovic-e-reforco-para-jesus.html,Downloaded
8229198,Jornal Record,http://www.record.xl.pt/futebol/futebol-nacional/2--liga/portimonense/detalhe/jose-augusto-poder-devolver-o-orgulho-a-cidade-de-portimao-e-fantastico-e-inesquecivel.html,Bad URL
8415878,Jornal Record,http://www.record.xl.pt/modalidades/motores/motociclismo/detalhe/miguel-oliveira-nao-foi-uma-corrida-facil.html,Downloaded
8391531,Futebol 365,http://www.futebol365.pt/artigo/150532-sergio-conceicao-quer-vencer-estoril-praia-para-inverter-ciclo/,Bad URL
8313869,Jornal de Negócios,http://www.jornaldenegocios.pt/economia/detalhe/banco_de_franca_reve_em_baixa_estimativas_de_crescimento.html,Downloaded
8347927,Euronews,http://pt.euronews.com/2016/03/29/bruxelas-uma-semana-depois-dos-atentados-terroristas-que-atingiram-o-coracao-da/,Downloaded
8734911,Diário Digital,http://diariodigital.sapo.pt/news.asp?id_news=851478,Downloaded
8421273,Destak,http://www.destak.pt/artigo/266296-trafego-nas-autoestradas-da-brisa-concessao-rodoviaria-sobe-99-no-1.trimestre,Downloaded
8198133,maisfutebol,http://www.maisfutebol.iol.pt/opiniao/falar-de-bola/play-no-limiar-da-sobrevivencia,Downloaded
8719488,Peopleware,https://pplware.sapo.pt/informacao/spotify-est-dar-cabo-da-tua-drive-ssd/,Downloaded
8479587,Diário de Notícias,http://www.dn.pt/mundo/interior/politico-independentista-mata-rivais-em-anuncio-de-campanha-5231044.html?page=-1,Downloaded
8525599,Diário Digital,http://diariodigital.sapo.pt/news.asp?id_news=833840,Downloaded
8713471,Jornal de Negócios,http://www.jornaldenegocios.pt/economia/europa/uniao-europeia/detalhe/vice-presidente-da-comissao-considera-que-o-projecto-europeu-pode-fracassar,Downloaded
8477626,Renascença,http://rr.sapo.pt/noticia/56664/quando_nao_se_ganha_o_primeiro_e_preciso_ganhar_o_segundo?utm_source=sapo,Bad URL
8240334,Diário Economico,http://economico.sapo.pt/noticias/divisao-interna-nao-preocupa-ps-mas-e-preciso-cuidado-com-obe_240798.html,Downloaded
8702561,Correio da Manhã,http://www.cmjornal.pt/economia/detalhe/ryanair-inicia-em-marco-voos-entre-faro-e-frankfurt,Downloaded
8762858,SAPO Desporto,http://desporto.sapo.pt/futebol/liga_dos_campeoes/artigo/2016/12/08/uefa-abre-processos-disciplinares-a-dinamo-de-kiev-e-besiktas,Downloaded
8464487,Pplware,http://pplware.sapo.pt/jogos/fifa-17-ja-estagio-frostbite/,Downloaded
8446408,RTP,http://www.rtp.pt/noticias/cultura/feira-do-livro-de-lisboa-arranca-esta-quinta-feira_v921621,Downloaded
8538517,RTP,http://www.rtp.pt/noticias/pais/nao-ha-problemas-de-seguranca-por-falta-de-tecnicos-de-vigilancia-eletronica-afirma-ministra-da-justica_n935614,Downloaded
8317182,Diário Digital,http://diariodigital.sapo.pt/news.asp?id_news=815812,Downloaded
8653417,Diário Digital,http://diariodigital.sapo.pt/news.asp?id_news=844655,Downloaded
8541885,Renascença,http://rr.sapo.pt/noticia/59791/nuno_conta_com_adrian_lopez?utm_source=sapo,Bad URL
8414892,SAPO Desporto,http://desporto.sapo.pt/futebol/primeira_liga/artigo/2016/05/07/gelson-consuma-o-bis-em-alvalade,Downloaded
